--------------------
BDMEP - INMET
--------------------
Estação           : ARAXA - MG (OMM: 83579)
Latitude  (graus) : -19.6
Longitude (graus) : -46.94
Altitude  (metros): 1023.61
Estação Operante
Inicio de operação: 07/09/1916
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83579;15/03/2018;0000;23;21.2;85;903.9;27;0.8;10;
83579;15/03/2018;1200;23.4;21.6;85;903.1;27;1.6;7;
83579;15/03/2018;1800;29.4;23;56;900.9;27;1.6;8;
83579;16/03/2018;0000;25;22.4;80;904;27;0.8;3;
83579;16/03/2018;1200;25;23.2;86;903.4;27;0.8;5;
83579;16/03/2018;1800;31.4;23;48;900.3;27;1.6;7;
83579;17/03/2018;0000;22.6;20.6;82;903.2;27;1.6;8;
83579;17/03/2018;1200;22.4;20.2;81;902.2;27;0.8;7;
83579;17/03/2018;1800;28.8;23.2;60;900.2;27;1.6;5;
83579;18/03/2018;0000;19.4;18.6;91;902.9;27;0.8;7;
83579;18/03/2018;1200;22.8;20.4;80;901.5;27;1.6;5;
83579;18/03/2018;1800;30;23.8;60;899.1;27;1.6;6;
83579;19/03/2018;0000;22.2;20.6;85;902;27;0.8;8;
83579;19/03/2018;1200;24.8;21.6;75;900.7;27;1.6;2;
83579;19/03/2018;1800;29;22.8;58;898.4;27;0.8;5;
83579;20/03/2018;0000;24.6;20.4;67;901.6;27;2.5;3;
83579;20/03/2018;1200;23;20.8;82;900.8;27;1.6;6;
83579;20/03/2018;1800;30.8;23.8;56;899;27;1.6;7;
83579;21/03/2018;0000;24.2;21.6;78;901.8;27;1.6;8;
83579;21/03/2018;1200;24.4;22;81;900.7;27;1.6;5;
83579;21/03/2018;1800;28.4;23.4;65;899.8;27;0.8;7;
83579;22/03/2018;0000;23.4;21;81;902.2;27;0.8;8;
83579;22/03/2018;1200;19.6;19.2;96;902.3;27;0.8;7;
83579;22/03/2018;1800;27.4;22.6;64;899.2;27;0.8;6;
83579;23/03/2018;0000;23;19.8;74;902.4;27;3.3;4;
83579;23/03/2018;1200;24;21;77;902.1;27;0.8;3;
83579;23/03/2018;1800;30;22.6;52;899;27;1.6;7;
83579;24/03/2018;0000;23;20;76;902.6;27;1.6;5;
83579;24/03/2018;1200;21.4;19.4;82;903.8;27;3.3;8;
83579;24/03/2018;1800;26;20.8;62;900.9;27;1.6;7;
83579;25/03/2018;0000;21;19.2;83;904;27;1.6;3;
83579;25/03/2018;1200;22.2;19.6;77;904.3;27;1.6;4;
