--------------------
BDMEP - INMET
--------------------
Estação           : PEDRA AZUL - MG (OMM: 83393)
Latitude  (graus) : -16
Longitude (graus) : -41.28
Altitude  (metros): 648.91
Estação Operante
Inicio de operação: 01/10/1918
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83393;25/03/2018;0000;21.8;20.2;85;943.3;9;1.5;10;
83393;25/03/2018;1200;23.6;20.4;73;943.8;9;0.5;8;
83393;25/03/2018;1800;29.8;21;43;940.9;14;1;4;
83393;26/03/2018;0000;22.4;20.2;81;942.8;0;0;0;
83393;26/03/2018;1200;23.4;20.4;76;943.8;9;2.1;7;
83393;26/03/2018;1800;28.8;21.2;48;940.8;9;0.5;7;
83393;27/03/2018;0000;22.6;20;77;943.7;9;0.5;0;
83393;27/03/2018;1200;24.4;20;66;944.8;9;1.5;7;
83393;27/03/2018;1800;29;20.6;44;941.1;9;1;4;
83393;28/03/2018;0000;22.8;20.2;78;942.9;14;0.5;3;
83393;28/03/2018;1200;24.2;20;66;943.9;18;0.5;8;
83393;28/03/2018;1800;27.8;21.4;55;940.8;14;0.5;10;
83393;29/03/2018;0000;21;20.2;92;942.7;14;1;10;
83393;29/03/2018;1200;24.2;20.8;72;943.4;9;2.6;8;
83393;29/03/2018;1800;27.8;22;59;940.2;14;0.5;4;
83393;30/03/2018;0000;22.4;20.8;86;941.7;14;1.5;9;
83393;30/03/2018;1200;22.8;22.4;96;942.7;9;1;9;
83393;30/03/2018;1800;28.2;22.2;57;939.6;14;0.5;7;
83393;31/03/2018;0000;22.2;20.4;83;941.2;9;0.5;5;
83393;31/03/2018;1200;25;20.8;68;942.4;9;1;8;
83393;31/03/2018;1800;27.8;21.8;58;939.7;9;0.5;6;
83393;01/04/2018;0000;22.4;20.2;81;940.8;0;0;0;
83393;01/04/2018;1200;24.6;20.6;68;941.9;14;1;7;
83393;01/04/2018;1800;29.2;21.4;48;939.1;9;1;8;
83393;02/04/2018;0000;22.4;19.4;74;940;14;1;0;
83393;02/04/2018;1200;25.4;21;66;941.1;9;1.5;4;
83393;02/04/2018;1800;29.8;22.2;50;937.5;18;0.5;4;
83393;03/04/2018;0000;23.4;20.4;76;938.7;0;0;0;
83393;03/04/2018;1200;23.8;20.4;72;940.1;36;1.5;8;
83393;03/04/2018;1800;31.8;22.2;41;936;18;0.5;3;
83393;04/04/2018;0000;24.2;21;74;937.9;0;0;1;
83393;04/04/2018;1200;24.6;21.4;73;939.7;14;1;8;
83393;04/04/2018;1800;32;22.8;43;935.7;14;1.5;8;
83393;05/04/2018;0000;24.8;21.4;73;937.7;9;0.5;0;
83393;05/04/2018;1200;27.8;22.6;63;939.7;14;1;6;
83393;05/04/2018;1800;30.4;22.8;50;936.4;5;0.5;5;
83393;06/04/2018;0000;23.6;20.2;71;938.5;0;0;0;
83393;06/04/2018;1200;25.8;21;63;940.6;36;1;8;
83393;06/04/2018;1800;28.2;22.4;59;937.6;14;0.5;10;
83393;07/04/2018;0000;24.8;21.4;73;939.3;0;0;0;
83393;07/04/2018;1200;26;21.2;64;941.9;14;1;4;
83393;07/04/2018;1800;30;21.8;47;938.9;9;1.5;5;
83393;08/04/2018;0000;23.6;20.6;74;941.7;5;1;0;
83393;08/04/2018;1200;24.6;20.6;68;928.2;36;1;6;
83393;08/04/2018;1800;30.8;22.2;46;941.7;9;0.5;5;
83393;09/04/2018;0000;23.2;20;73;942.6;14;0.5;0;
83393;09/04/2018;1200;24.6;20.6;68;943.9;9;1.8;7;
83393;09/04/2018;1800;27.2;22.2;64;940.1;9;0.5;6;
83393;10/04/2018;0000;22;20.4;86;942.7;18;1;3;
83393;10/04/2018;1200;22.4;20.2;81;943.8;9;2.6;7;
83393;10/04/2018;1800;27;21.2;58;940.8;9;1.5;6;
83393;11/04/2018;0000;21.6;20;86;944.1;18;1.5;1;
83393;11/04/2018;1200;22.6;19.4;72;944.2;14;3.6;8;
83393;11/04/2018;1800;25.6;19.8;56;941.3;14;4.6;9;
83393;12/04/2018;0000;22;19.4;77;944.4;14;1;10;
83393;12/04/2018;1200;22.2;20.2;82;944.3;9;1.5;10;
83393;12/04/2018;1800;26.2;22.2;68;941.7;14;2.6;8;
83393;13/04/2018;0000;20.8;19.8;91;944.1;14;1;10;
83393;13/04/2018;1200;21.8;21;92;945.5;9;0.5;10;
83393;13/04/2018;1800;25.2;22.6;78;942.8;14;1;10;
83393;14/04/2018;0000;21.6;21;95;944.8;14;0.5;10;
83393;14/04/2018;1200;24.6;22.2;79;946.2;5;1;9;
83393;14/04/2018;1800;25;22;77;943.7;14;1.5;9;
83393;15/04/2018;0000;21;20.2;92;945.8;14;1.5;0;
83393;15/04/2018;1200;22.8;20.6;81;946.3;14;1.5;9;
83393;15/04/2018;1800;27.6;22.2;61;943.3;14;1;9;
83393;16/04/2018;0000;21;20.4;94;945;5;1.5;9;
83393;16/04/2018;1200;23.4;20.6;77;945.4;9;0.5;5;
83393;16/04/2018;1800;26.2;22;67;941.9;18;1.5;9;
83393;17/04/2018;0000;22.8;20.6;81;944.2;14;2.6;7;
83393;17/04/2018;1200;21.2;19.6;86;945.8;9;0.5;10;
83393;17/04/2018;1800;21.4;20.2;88;944.7;18;1;10;
83393;18/04/2018;0000;19.6;18.4;89;947.2;18;1;10;
83393;18/04/2018;1200;20.4;19;87;948.9;14;1.5;10;
83393;18/04/2018;1800;24;21.2;78;945.9;9;1.5;10;
83393;19/04/2018;0000;20.4;18.6;84;947.5;14;1.5;10;
83393;19/04/2018;1200;21.2;19.2;83;947.9;14;0.5;10;
83393;19/04/2018;1800;25;21;69;943.6;14;0.5;10;
83393;20/04/2018;0000;21.4;19.4;81;946.3;9;1;10;
83393;20/04/2018;1200;24.6;20;63;945.5;14;1;8;
83393;20/04/2018;1800;26.2;20.2;55;942.5;0;0;10;
83393;21/04/2018;0000;21.6;19;78;944;14;1.5;10;
83393;21/04/2018;1200;22.6;18;61;944.5;14;1;8;
83393;21/04/2018;1800;24.8;18.6;53;941.6;9;1.5;10;
83393;22/04/2018;0000;21.2;17.6;69;942.7;14;1.5;3;
83393;22/04/2018;1200;23.2;18.6;62;931.5;9;1;6;
83393;22/04/2018;1800;26;20.2;57;941.7;14;0.5;5;
83393;23/04/2018;0000;20.8;18.1;76;943.4;14;0.5;0;
83393;23/04/2018;1200;22.2;20.4;83;944.7;18;1;10;
83393;23/04/2018;1800;24.6;21;70;942.4;9;0.5;7;
83393;24/04/2018;0000;20.9;19.2;84;945.5;9;1;7;
83393;24/04/2018;1200;21.6;20;86;946;9;1;8;
83393;24/04/2018;1800;28.2;21.8;55;942.7;9;0.5;7;
83393;25/04/2018;0000;22.6;20.2;78;944.8;9;1;6;
83393;25/04/2018;1200;22;19.6;79;946.3;14;1;7;
83393;25/04/2018;1800;27.6;22.8;65;942.8;9;1.5;5;
83393;26/04/2018;0000;21.6;20.2;88;945.1;14;1;9;
83393;26/04/2018;1200;24.6;19.6;60;945.7;9;1;5;
83393;26/04/2018;1800;26.6;20.2;54;942.1;14;0.5;4;
83393;27/04/2018;0000;22;19.4;77;944.4;14;1;5;
83393;27/04/2018;1200;23.6;20.4;73;945.2;14;0.5;9;
83393;27/04/2018;1800;27.2;21;56;941.9;18;1;5;
83393;28/04/2018;0000;21.2;19.6;86;944.9;9;2.1;0;
83393;28/04/2018;1200;23.2;20.2;74;946.2;14;1;9;
83393;28/04/2018;1800;27.6;21;53;942.5;14;1.5;8;
83393;29/04/2018;0000;21.4;19.6;83;945.3;9;1;10;
83393;29/04/2018;1200;23;19;68;945.5;5;1.5;9;
83393;29/04/2018;1800;25;19;55;944;14;1;8;
83393;30/04/2018;0000;20.4;17.6;75;944.9;9;1;5;
83393;30/04/2018;1200;22.2;18.4;67;946.2;9;0.5;6;
83393;30/04/2018;1800;26;19.6;53;943.3;9;1.5;8;
83393;01/05/2018;0000;20.6;18.6;81;945.2;0;0;0;
83393;01/05/2018;1200;23.4;20;72;945.7;36;0.5;8;
83393;01/05/2018;1800;26.8;20.8;56;943.2;9;0.5;4;
83393;02/05/2018;0000;22.4;20.2;81;944.9;36;1;0;
83393;02/05/2018;1200;25.6;20.8;62;946.1;14;1;8;
83393;02/05/2018;1800;28.4;21.2;51;942.9;9;1.5;8;
83393;03/05/2018;0000;22;20.8;90;945.1;23;1;10;
83393;03/05/2018;1200;24;20;69;946.1;9;1;8;
83393;03/05/2018;1800;27;21.2;58;943.7;9;1.5;9;
83393;04/05/2018;0000;23.6;20.4;73;944.6;9;1;10;
83393;04/05/2018;1200;23.8;18.2;56;945.9;14;1.5;0;
83393;04/05/2018;1800;27.8;19.4;43;942.9;9;2;2;
83393;05/05/2018;0000;21.2;18.4;76;944.9;14;1.5;0;
83393;05/05/2018;1200;22.6;20;77;946.3;14;2.1;9;
83393;05/05/2018;1800;27;23.6;74;943.6;9;1;4;
83393;06/05/2018;0000;22;19;74;945.6;18;0.5;0;
83393;06/05/2018;1200;22.8;19.2;70;947;9;1;6;
83393;06/05/2018;1800;27;20.8;55;943.3;14;0.5;4;
83393;07/05/2018;0000;20.6;18.4;80;944.9;0;0;0;
83393;07/05/2018;1200;22.2;18.6;69;946.2;9;1.5;7;
83393;07/05/2018;1800;26.8;19;44;943.4;18;1;4;
83393;08/05/2018;0000;21.2;17;64;945.5;14;1.5;0;
83393;08/05/2018;1200;22;17.8;65;945.4;9;1.5;4;
83393;08/05/2018;1800;28;18.8;38;941.7;18;1.5;5;
83393;09/05/2018;0000;20;16.4;68;945;14;0.5;0;
83393;09/05/2018;1200;20.8;18.1;76;945.7;23;1;7;
