--------------------
BDMEP - INMET
--------------------
Estação           : C  DO MATO DENTRO - MG (OMM: 83589)
Latitude  (graus) : -19.02
Longitude (graus) : -43.43
Altitude  (metros): 652.00
Estação Operante
Inicio de operação: 30/06/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83589;19/04/2018;1200;19.8;17.8;81;947.7;9;2.5;10;
83589;19/04/2018;1800;23.7;19.3;64;944.4;9;2.8;8;
83589;20/04/2018;0000;18.6;17.9;93;946;36;0.3;9;
83589;20/04/2018;1200;18.2;17.5;93;952.2;36;0.7;5;
83589;20/04/2018;1800;26.6;20.9;59;941.3;9;2.5;5;
83589;21/04/2018;0000;19.6;18.3;88;942.9;5;0.4;8;
83589;21/04/2018;1200;17.7;17.2;94;943.5;36;0.8;10;
83589;21/04/2018;1800;23.7;19.5;66;940.4;5;3.8;5;
83589;22/04/2018;0000;19.1;17.8;87;941.7;9;0.3;3;
83589;22/04/2018;1200;20.7;18.2;77;944.6;9;2.5;6;
83589;22/04/2018;1800;25.1;19.2;55;940.6;36;1.3;2;
83589;23/04/2018;0000;19;17.6;85;943.2;0;0;0;
83589;23/04/2018;1200;19.8;18;82;945.3;36;0.5;10;
83589;23/04/2018;1800;26;20.8;61;942.4;36;1.6;4;
83589;24/04/2018;0000;18.6;17.6;90;944.9;36;1.1;4;
83589;24/04/2018;1200;20;18.7;88;945.6;18;1.6;10;
83589;24/04/2018;1800;23;20.7;81;942.5;9;1.6;10;
83589;25/04/2018;0000;20.3;19.5;92;944.8;9;0.5;7;
83589;25/04/2018;1200;22.9;20.2;77;946.6;9;0.5;6;
83589;25/04/2018;1800;24.6;21.4;73;943.4;14;2.1;8;
83589;26/04/2018;0000;19.4;17.9;85;945.4;36;0.7;5;
83589;26/04/2018;1200;21.3;20.1;88;945.2;5;0.5;2;
83589;26/04/2018;1800;27.1;22;63;940.6;9;2.1;3;
83589;27/04/2018;0000;20.7;19.4;88;943.2;5;0.5;0;
83589;27/04/2018;1200;19.8;18.1;83;945;5;1;9;
83589;27/04/2018;1800;28.2;22.3;58;941.4;9;2.1;4;
83589;28/04/2018;0000;19.2;18.4;92;944.1;32;1;0;
83589;28/04/2018;1200;20;19.3;94;945.9;36;0.1;10;
83589;28/04/2018;1800;27.2;21.1;57;942.5;9;2.1;3;
83589;29/04/2018;0000;18.7;17.8;90;944.2;5;0.8;0;
