--------------------
BDMEP - INMET
--------------------
Estação           : SALINAS - MG (OMM: 83441)
Latitude  (graus) : -16.15
Longitude (graus) : -42.28
Altitude  (metros): 471.32
Estação Operante
Inicio de operação: 05/03/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83441;13/03/2018;1200;25.6;24.4;89;959.4;36;1;10;
83441;13/03/2018;1800;31.2;28;77;956.3;18;0.7;8;
83441;14/03/2018;0000;23.6;23.2;95;960;0;0;10;
83441;14/03/2018;1200;25.4;23.7;86;961.6;0;0;5;
83441;14/03/2018;1800;32.9;28.3;69;956.7;36;1;2;
83441;15/03/2018;0000;27.4;26.9;94;958.4;0;0;6;
83441;15/03/2018;1200;26.2;24;81;962.8;9;1.6;7;
83441;15/03/2018;1800;32.8;28;68;958.6;27;1.3;5;
83441;16/03/2018;0000;26.4;25.4;91;960.1;36;0.7;0;
83441;16/03/2018;1200;25;23.3;87;961.5;36;1;5;
83441;16/03/2018;1800;32.1;28.1;73;956.5;18;1.6;2;
83441;17/03/2018;0000;23.8;23.7;99;957.9;36;1;0;
83441;17/03/2018;1200;23;21.8;90;961.8;36;1.3;10;
83441;17/03/2018;1800;32.4;26.2;61;956.3;36;1;5;
83441;18/03/2018;0000;24.4;24.2;99;957.2;36;0.5;0;
83441;18/03/2018;1200;24.8;22.8;84;959.8;32;0.5;5;
83441;18/03/2018;1800;30.5;26.7;73;955.3;14;1.5;3;
83441;19/03/2018;0000;24.2;23.3;92;957.6;36;1;0;
83441;19/03/2018;1200;24.2;22.4;84;962;36;1;5;
83441;19/03/2018;1800;31.5;27;70;956;9;1.5;5;
83441;20/03/2018;0000;23.8;23.6;98;956.9;0;0;0;
83441;20/03/2018;1200;23.8;21.8;83;961.4;0;0;10;
83441;20/03/2018;1800;31.5;26.9;70;957.1;32;1;2;
83441;21/03/2018;0000;23.6;23.3;96;958.1;9;0.5;0;
83441;21/03/2018;1200;23;21.8;90;962.1;36;0.7;10;
83441;21/03/2018;1800;32.2;26.8;65;957.7;14;1.5;5;
83441;22/03/2018;0000;23.2;22.9;96;957.9;36;1.5;0;
83441;22/03/2018;1200;25;22.6;81;960.4;36;0.5;8;
83441;22/03/2018;1800;29.1;25.7;75;956.5;32;1.5;8;
83441;23/03/2018;0000;24.6;23.9;93;959.6;18;1;10;
83441;23/03/2018;1200;24.9;22.9;84;961.6;18;0.7;9;
83441;23/03/2018;1800;31.4;26.8;69;956.9;9;1.3;8;
83441;24/03/2018;0000;23.4;22.6;93;960.4;36;1.1;10;
83441;24/03/2018;1200;23.6;22;85;962.6;0;0;10;
83441;24/03/2018;1800;29.5;25.7;72;957.6;32;2;5;
83441;25/03/2018;0000;22.6;22.2;95;961.5;0;0;0;
83441;25/03/2018;1200;23.4;22.2;90;963.3;18;1.5;10;
83441;25/03/2018;1800;28.6;24.2;69;961.1;9;3;10;
83441;26/03/2018;0000;24.4;22.4;84;961.5;14;1.6;9;
83441;26/03/2018;1200;22.8;20.8;83;963;18;1.5;8;
83441;26/03/2018;1800;29.9;25.5;70;959.5;14;0.8;2;
83441;27/03/2018;0000;22.6;22.2;95;961.4;36;1;8;
83441;27/03/2018;1200;23.4;21.4;83;964.4;18;1;9;
83441;27/03/2018;1800;31;25.4;61;960.4;14;2.6;5;
83441;28/03/2018;0000;23.4;23.2;98;961.1;0;0;0;
83441;28/03/2018;1200;22.6;21.2;86;963.9;18;1.6;10;
83441;28/03/2018;1800;28.9;24.5;68;959.8;9;2.5;8;
83441;29/03/2018;0000;24.8;22.6;82;961.4;9;3.5;10;
83441;29/03/2018;1200;23;21.2;85;962.7;18;2.5;10;
83441;29/03/2018;1800;30;25.5;69;960;14;2.1;5;
83441;30/03/2018;0000;25.2;23.6;86;960.5;14;1;7;
83441;30/03/2018;1200;23.8;21.8;83;961.8;5;0.8;10;
83441;30/03/2018;1800;29.5;26.3;76;957.8;14;1.6;6;
83441;31/03/2018;0000;25;23.5;89;959.1;14;1;2;
83441;31/03/2018;1200;24.4;22.2;82;962.1;0;0;8;
83441;31/03/2018;1800;31.8;26.2;62;958.7;18;1.5;6;
83441;01/04/2018;0000;23.8;23.3;95;959;0;0;0;
83441;01/04/2018;1200;24.2;21.8;79;961.1;5;1.6;4;
83441;01/04/2018;1800;32.1;26.9;66;956.3;9;1.5;4;
83441;02/04/2018;0000;25;24.3;95;958.1;0;0;0;
83441;02/04/2018;1200;23.6;21.6;82;961.1;36;1.5;6;
83441;02/04/2018;1800;32.6;26.9;62;955.9;32;1;5;
83441;03/04/2018;0000;25;24.8;99;957.3;0;0;0;
83441;03/04/2018;1200;23;21.4;87;958.8;36;0.7;10;
83441;03/04/2018;1800;32.6;27.2;63;955.2;32;1.5;4;
83441;04/04/2018;0000;23.2;22.8;96;955.7;0;0;0;
83441;04/04/2018;1200;22;20.6;88;959.2;36;0.5;10;
