--------------------
BDMEP - INMET
--------------------
Estação           : ITAMARANDIBA - MG (OMM: 83488)
Latitude  (graus) : -17.85
Longitude (graus) : -42.85
Altitude  (metros): 914.00
Estação Operante
Inicio de operação: 27/03/1925
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83488;21/02/2018;0000;20.4;19.7;94;911;0;0;10;
83488;21/02/2018;1200;23.1;20.8;80;911.4;32;2;9;
83488;21/02/2018;1800;30.8;22.8;50;907.2;36;2;9;
83488;22/02/2018;0000;20.8;20.3;96;910.4;14;2;10;
83488;22/02/2018;1200;21.8;20.7;89;911.3;36;2;10;
83488;22/02/2018;1800;21.3;20.3;89;910.2;32;2;10;
83488;23/02/2018;0000;20.3;19.7;94;911;0;0;10;
83488;23/02/2018;1200;23.1;20.8;80;911.9;32;1;2;
83488;23/02/2018;1800;29.8;22.4;52;909.7;32;1;3;
83488;24/02/2018;0000;22.9;20.8;83;911.8;14;1;9;
83488;24/02/2018;1200;20.3;19.8;95;912.9;18;1;10;
83488;24/02/2018;1800;26.9;22.6;67;910.1;9;2;9;
83488;25/02/2018;0000;20.6;20.1;94;911.8;18;1;1;
83488;26/02/2018;1200;20.4;19.4;91;914.6;5;1;10;
83488;26/02/2018;1800;25.1;20.8;66;942.5;32;1;9;
83488;27/02/2018;0000;21.4;20.3;89;913;14;2;10;
83488;27/02/2018;1200;22.9;20.1;77;914.6;36;2;9;
83488;27/02/2018;1800;28.4;21.9;55;911.4;36;1;6;
83488;28/02/2018;0000;22.1;20.6;88;911.8;0;0;0;
83488;28/02/2018;1200;22.6;19.8;75;912.9;5;2;8;
83488;28/02/2018;1800;28.9;22.3;55;910.4;9;2;4;
83488;01/03/2018;0000;22.8;21.2;86;912.1;0;0;7;
83488;01/03/2018;1200;23.7;20.5;73;914.9;5;2;9;
83488;01/03/2018;1800;29.8;23.2;56;911.8;14;2;6;
83488;02/03/2018;0000;23.2;21;81;912.8;14;2;2;
83488;02/03/2018;1200;24.8;20.7;68;914.9;36;2;1;
83488;02/03/2018;1800;30.3;22.8;51;911;9;2;6;
83488;03/03/2018;0000;24.6;21.7;76;912.1;0;0;5;
83488;03/03/2018;1200;22.6;19;69;912.5;36;1;7;
83488;03/03/2018;1800;30.4;22.6;49;909.1;9;2;7;
83488;04/03/2018;0000;24.4;21.7;79;910.9;32;3;10;
83488;05/03/2018;1200;20.9;20.4;94;911.4;23;1;10;
83488;05/03/2018;1800;25.2;22.5;78;908.3;32;3;9;
83488;06/03/2018;0000;22.1;21.2;93;908.9;0;0;0;
83488;06/03/2018;1200;25.6;23;78;909.8;32;3;4;
83488;06/03/2018;1800;26.5;23;74;907.9;0;0;10;
83488;07/03/2018;0000;22.4;21.8;94;909.8;0;0;10;
83488;07/03/2018;1200;22.2;22.5;100;911.6;18;1;10;
83488;07/03/2018;1800;27.6;23.3;68;908;32;2;8;
83488;08/03/2018;0000;23;21.8;90;910;0;0;9;
83488;08/03/2018;1200;22.7;21.3;87;911.3;32;2;9;
83488;08/03/2018;1800;29.1;23.6;62;908;36;3;8;
83488;09/03/2018;0000;21.4;20.3;89;910.8;0;0;10;
83488;09/03/2018;1200;21.5;20.8;93;912.1;36;1;10;
83488;09/03/2018;1800;24.3;22.4;84;909.3;14;2;9;
83488;10/03/2018;0000;22.3;21.5;92;911.3;14;3;1;
83488;10/03/2018;1200;23.2;22;89;911.8;36;2;10;
83488;10/03/2018;1800;21.7;21;95;909.7;0;0;10;
83488;11/03/2018;0000;21.4;20.9;94;910.7;36;2;10;
83488;12/03/2018;1200;22;21.1;92;909.9;32;2;10;
83488;12/03/2018;1800;29.7;23.2;56;906.4;32;2;4;
83488;13/03/2018;0000;24.5;23.1;90;908.6;0;0;1;
83488;13/03/2018;1200;23.7;22.4;88;911.2;32;1;10;
83488;13/03/2018;1800;28.9;23;59;909.6;14;1;6;
83488;14/03/2018;0000;23.5;21.8;86;912.4;9;1;0;
83488;14/03/2018;1200;24.6;19.8;62;914.3;9;2;4;
83488;14/03/2018;1800;30.3;21.4;43;911.2;6;2;3;
83488;15/03/2018;0000;23.1;21.3;83;912.1;14;2;0;
83488;15/03/2018;1200;23.9;21.4;80;914.3;5;3;6;
83488;15/03/2018;1800;29.2;22.4;55;911.5;9;2;8;
83488;16/03/2018;0000;23.3;21.3;83;913.1;14;2;0;
83488;16/03/2018;1200;22.9;21.1;85;913.6;36;1;10;
83488;16/03/2018;1800;29;22.8;58;909.9;14;2;4;
83488;17/03/2018;0000;22.7;20.6;81;911.7;0;0;0;
83488;17/03/2018;1200;25.5;22.1;74;912.3;9;1;5;
83488;17/03/2018;1800;26.8;22.6;68;909.6;18;3;8;
83488;18/03/2018;0000;21.3;20.1;88;911.3;0;0;10;
83488;19/03/2018;1200;22.5;20.2;81;912.8;36;2;8;
83488;19/03/2018;1800;28.2;21.4;53;908.9;18;1;4;
83488;20/03/2018;0000;21.5;19.3;81;910.3;0;0;0;
83488;20/03/2018;1200;23.1;20.2;75;912.4;36;2;5;
83488;20/03/2018;1800;29.8;21.4;46;910.2;36;2;2;
83488;21/03/2018;0000;20.5;18.8;83;911.5;0;0;2;
83488;21/03/2018;1800;31.1;20.8;37;909.4;32;1;4;
83488;22/03/2018;0000;23.1;20.6;78;910.6;14;2;9;
83488;22/03/2018;1200;24.8;20.9;69;912.8;32;3;2;
83488;22/03/2018;1800;21.8;20.1;84;910.6;18;2;10;
83488;23/03/2018;0000;19.9;18.8;89;912.7;14;3;2;
83488;23/03/2018;1200;22.5;20.2;81;913.4;9;2;9;
83488;23/03/2018;1800;23.5;21.1;81;910.6;14;2;9;
83488;24/03/2018;0000;20.9;20.3;93;913.3;14;3;9;
83488;24/03/2018;1200;19.9;18.5;87;915.5;14;3;9;
83488;24/03/2018;1800;24.8;20.6;67;911.8;18;3;8;
83488;25/03/2018;0000;19.5;18.4;89;914;14;3;4;
83488;26/03/2018;1200;20.5;18.4;80;915.6;9;2;9;
83488;26/03/2018;1800;26;20;56;912.8;9;2;4;
83488;27/03/2018;0000;20.3;18.5;83;914.3;14;1;0;
