--------------------
BDMEP - INMET
--------------------
Estação           : BOM DESPACHO - MG (OMM: 83533)
Latitude  (graus) : -19.68
Longitude (graus) : -45.36
Altitude  (metros): 695.00
Estação Operante
Inicio de operação: 01/01/1981
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83533;30/03/2018;0000;20.2;18.2;81;;0;0;0;
83533;30/03/2018;1200;25;21.4;72;;36;0.1;6;
83533;30/03/2018;1800;30.4;23.4;54;;36;0.1;0;
83533;31/03/2018;0000;20;18.6;87;;0;0;0;
83533;31/03/2018;1200;24.2;21.2;75;;36;0.1;3;
83533;31/03/2018;1800;29;23.6;62;;32;0.1;4;
83533;01/04/2018;0000;20;18.6;87;;0;0;0;
83533;01/04/2018;1200;24;21;76;;5;0.3;4;
83533;01/04/2018;1800;31.2;24.4;56;;32;0.1;4;
83533;02/04/2018;0000;23.2;21.6;86;;0;0;7;
83533;02/04/2018;1200;26;22.8;76;;36;0.1;6;
83533;02/04/2018;1800;29;24.2;66;;27;0.1;0;
83533;03/04/2018;0000;22;20.8;90;;0;0;6;
83533;03/04/2018;1200;24.4;22.6;85;;36;0.1;5;
83533;03/04/2018;1800;24.4;23.4;92;;32;0.1;8;
83533;04/04/2018;0000;21.8;21.2;94;;0;0;9;
83533;04/04/2018;1200;23;22;92;;36;1;5;
83533;04/04/2018;1800;28.8;25.4;74;;32;1;10;
83533;05/04/2018;0000;22.8;21.6;89;;0;0;10;
83533;05/04/2018;1200;25.6;23.4;81;;36;0.1;3;
83533;05/04/2018;1800;31.2;25.8;64;;32;0.1;10;
83533;06/04/2018;0000;24.2;22.4;84;;0;0;10;
83533;06/04/2018;1200;24;21.8;83;;36;0.3;8;
83533;06/04/2018;1800;26.8;23;70;;5;0.1;9;
83533;07/04/2018;0000;22.2;21;88;;0;0;10;
83533;07/04/2018;1200;25.4;22;73;;36;0.3;;
83533;07/04/2018;1800;30.6;23.8;56;;27;0.3;;
83533;08/04/2018;0000;21.8;20.2;85;;0;0;;
83533;08/04/2018;1200;24.8;21.8;76;;5;0.1;9;
83533;08/04/2018;1800;30.4;24.2;58;;32;0.1;4;
83533;09/04/2018;0000;22.2;20.8;87;;0;0;1;
83533;09/04/2018;1200;25;21.3;72;;32;0.2;1;
83533;09/04/2018;1800;28.8;23;59;;32;0.1;4;
83533;10/04/2018;0000;21.6;20;86;;0;0;0;
83533;10/04/2018;1200;24.4;21.6;78;;5;0.1;5;
83533;10/04/2018;1800;29.6;22.8;54;;5;0.1;5;
83533;11/04/2018;0000;18.8;17.4;86;;0;0;0;
83533;11/04/2018;1200;22;20;83;;36;0.1;1;
83533;11/04/2018;1800;28.6;22.2;57;;36;0.1;8;
83533;12/04/2018;0000;19;17.6;85;;0;0;0;
83533;12/04/2018;1200;20.2;19;88;;36;0.1;1;
83533;12/04/2018;1800;27.8;22;59;;32;0.1;10;
83533;13/04/2018;0000;19.2;18;88;;0;0;0;
83533;13/04/2018;1200;22;20.2;84;;36;0.1;0;
83533;13/04/2018;1800;29.8;23.8;59;;36;0.1;8;
83533;14/04/2018;0000;21.6;20;86;;0;0;3;
83533;14/04/2018;1200;23.8;21.2;79;;36;0.1;0;
83533;14/04/2018;1800;31;23.8;52;;36;0.1;7;
83533;15/04/2018;0000;22.8;20.8;83;;0;0;9;
83533;15/04/2018;1200;24.4;21.4;76;;36;0.2;5;
83533;15/04/2018;1800;25.4;21.8;72;;0;0;9;
83533;16/04/2018;0000;22;20.6;88;;0;0;9;
83533;16/04/2018;1200;22;20.2;84;;23;0.1;10;
83533;16/04/2018;1800;25.4;21.6;71;;32;0.1;10;
83533;17/04/2018;0000;21.4;19;78;;0;0;8;
83533;17/04/2018;1200;21;18.8;80;;32;0.1;8;
83533;17/04/2018;1800;25;20.4;65;;36;0.1;10;
83533;18/04/2018;0000;19.4;18.6;91;;0;0;10;
83533;18/04/2018;1200;21.6;18.4;73;;36;0.3;3;
83533;18/04/2018;1800;27;21;57;;36;0.1;4;
83533;19/04/2018;0000;18;17;89;;0;0;0;
83533;19/04/2018;1200;19.4;18;85;;36;0.1;6;
83533;19/04/2018;1800;27.4;21.8;59;;36;0.1;5;
83533;20/04/2018;0000;18;16.8;87;;0;0;2;
83533;20/04/2018;1200;21.8;19.2;77;;32;0.1;5;
83533;20/04/2018;1800;27.8;21.4;55;;36;0.1;6;
83533;21/04/2018;0000;17.6;16.6;90;;0;0;4;
83533;21/04/2018;1200;17.6;16.8;92;;36;0.1;9;
83533;21/04/2018;1800;28;21.8;55;;9;0.3;4;
83533;22/04/2018;0000;20;18.6;87;;0;0;4;
83533;22/04/2018;1200;20.4;17.8;77;;36;0.1;9;
83533;22/04/2018;1800;27.2;21;56;;36;0.1;7;
83533;23/04/2018;0000;17.8;16.4;86;;0;0;4;
83533;23/04/2018;1200;22.8;19.2;70;;36;0.2;0;
83533;23/04/2018;1800;28;21.4;53;;36;0.1;8;
83533;24/04/2018;0000;17.6;16.6;90;;0;0;4;
83533;24/04/2018;1200;24;20.4;72;;36;0.1;6;
83533;24/04/2018;1800;28.8;22.2;54;;0;0;3;
83533;25/04/2018;0000;18.2;16.8;86;;0;0;5;
83533;25/04/2018;1200;23.6;22.2;87;;5;0.1;5;
83533;25/04/2018;1800;30;23;54;;32;0.1;2;
83533;26/04/2018;0000;18.8;17.4;86;;0;0;0;
83533;26/04/2018;1200;22.2;20;80;;36;0.1;0;
83533;26/04/2018;1800;30.2;22.4;48;;27;0.1;2;
83533;27/04/2018;0000;19;17.8;87;;0;0;0;
83533;27/04/2018;1200;22.8;20.6;81;;23;0.1;0;
83533;27/04/2018;1800;31;23.4;50;;5;0.1;4;
83533;28/04/2018;0000;19.8;18.2;84;;0;0;0;
83533;28/04/2018;1200;24.6;21;70;;36;0.1;0;
83533;28/04/2018;1800;30.4;22.8;50;;5;0.1;8;
