--------------------
BDMEP - INMET
--------------------
Estação           : LAVRAS - MG (OMM: 83687)
Latitude  (graus) : -21.75
Longitude (graus) : -45
Altitude  (metros): 918.84
Estação Operante
Inicio de operação: 18/02/1911
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83687;25/04/2018;1800;26.8;19.8;50;916.2;14;1;3;
83687;26/04/2018;0000;21.6;17.6;66;916.8;9;2;4;
83687;26/04/2018;1200;20.4;18;79;917.2;14;1;5;
83687;26/04/2018;1800;28.6;20.4;46;914.1;14;2;7;
83687;27/04/2018;0000;21.6;17.6;66;915;14;2;1;
83687;27/04/2018;1200;21;18.2;75;917.2;9;2;4;
83687;27/04/2018;1800;26;19.4;52;914.5;14;2;9;
83687;28/04/2018;0000;21.6;18;69;915.7;9;2;0;
83687;28/04/2018;1200;20;17.8;80;918.2;9;1;3;
83687;28/04/2018;1800;27.8;19;41;914.8;9;1;4;
83687;29/04/2018;0000;21;16.8;63;916.1;9;3;2;
83687;29/04/2018;1200;20.4;17;70;917.7;9;3;1;
83687;29/04/2018;1800;26.6;18.8;46;914.5;5;1;2;
83687;30/04/2018;0000;18.2;15.2;72;915.7;0;0;0;
83687;30/04/2018;1200;18.6;16.2;78;917.3;9;1;5;
83687;30/04/2018;1800;26.6;18.6;44;914;32;1;7;
83687;01/05/2018;0000;19.4;16.2;70;915.9;0;0;3;
83687;01/05/2018;1200;20.2;16.6;68;916.9;5;1;0;
83687;01/05/2018;1800;27.2;17.6;36;914.5;5;1;5;
83687;02/05/2018;0000;20.6;16.8;66;916.2;14;2;7;
83687;02/05/2018;1200;19.4;16.6;74;918.4;9;2;0;
83687;02/05/2018;1800;27.6;18.8;41;915;9;2;3;
83687;03/05/2018;0000;21.2;16.8;63;916.3;9;2;0;
83687;03/05/2018;1200;17;16.2;92;917.6;14;2;10;
83687;03/05/2018;1800;27.6;17.4;33;914.9;9;1;1;
83687;04/05/2018;0000;18.8;15.6;70;915.8;0;0;0;
83687;04/05/2018;1200;18.4;16.8;84;917.3;9;1;10;
83687;04/05/2018;1800;28.8;19.8;41;914.4;9;1;2;
83687;05/05/2018;0000;20.4;16.6;67;915.2;5;1;0;
83687;05/05/2018;1200;19.2;17.6;85;917.5;0;0;0;
83687;05/05/2018;1800;29;20.2;43;915.4;32;1;3;
83687;06/05/2018;0000;22.6;17.6;59;916.6;9;2;7;
83687;06/05/2018;1200;20.8;18;75;918;9;2;6;
83687;06/05/2018;1800;27.8;19.2;43;914.3;36;2;7;
83687;07/05/2018;0000;21.2;15.8;56;916;9;3;8;
83687;07/05/2018;1200;19.2;16.6;76;918.4;9;2;8;
83687;07/05/2018;1800;26.8;18.4;42;915.6;9;3;8;
83687;08/05/2018;0000;19.8;16;66;916.7;9;2;0;
83687;08/05/2018;1200;19;16.6;77;917.7;9;2;8;
83687;08/05/2018;1800;26;18.4;46;914.7;14;1;4;
83687;09/05/2018;0000;19.6;16.8;74;916.9;14;2;0;
83687;09/05/2018;1200;19.4;15.8;67;918.4;14;2;1;
