--------------------
BDMEP - INMET
--------------------
Estação           : FORMOSO - MG (OMM: 83334)
Latitude  (graus) : -14.93
Longitude (graus) : -46.25
Altitude  (metros): 840.00
Estação Operante
Inicio de operação: 03/04/1976
Periodo solicitado dos dados: 01/01/2018 a 31/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83334;29/04/2018;1200;25;19.8;61;;9;3;4;
83334;29/04/2018;1800;26.6;20.6;57;;36;2;8;
83334;30/04/2018;0000;22;19;75;;14;1;5;
83334;30/04/2018;1200;23.8;19;62;;14;2;0;
83334;30/04/2018;1800;29;20;41;;14;2;6;
83334;01/05/2018;0000;21.6;18;69;;14;1;0;
83334;01/05/2018;1200;25.4;20;60;;14;2;0;
83334;01/05/2018;1800;29.8;19;33;;14;1;5;
83334;02/05/2018;0000;22;17.6;63;;0;0;0;
83334;02/05/2018;1200;24;18.4;57;;14;2;0;
83334;02/05/2018;1800;30;20.2;39;;14;2;5;
83334;03/05/2018;0000;23;19;68;;14;1;4;
83334;03/05/2018;1200;25.6;20.6;61;;9;3;2;
83334;03/05/2018;1800;30.2;21;41;;14;1;5;
83334;04/05/2018;0000;22.8;19.2;70;;14;1;0;
83334;04/05/2018;1200;25;20.4;65;;9;2;6;
83334;04/05/2018;1800;29;20.2;42;;14;3;7;
83334;05/05/2018;0000;21.8;18.4;70;;14;1;0;
83334;05/05/2018;1200;24.4;18.6;56;;14;2;4;
83334;05/05/2018;1800;29.6;19.8;38;;14;1;4;
83334;06/05/2018;0000;21.8;17.6;64;;14;1;0;
83334;06/05/2018;1200;24.6;19.2;58;;14;2;4;
83334;06/05/2018;1800;29;19.2;37;;14;3;4;
83334;07/05/2018;0000;21.4;17.6;67;;14;1;0;
83334;07/05/2018;1200;24;18.6;59;;14;2;4;
83334;07/05/2018;1800;29.2;19.4;38;;14;2;5;
83334;08/05/2018;0000;21.4;17.6;67;;14;1;0;
83334;08/05/2018;1200;23.6;17.8;54;;9;3;2;
83334;08/05/2018;1800;29;19.4;38;;14;2;4;
83334;09/05/2018;0000;20.6;17;68;;18;1;0;
83334;09/05/2018;1200;23.2;17.4;54;;14;2;0;
83334;09/05/2018;1800;28;18.6;37;;14;2;5;
83334;10/05/2018;0000;21;16.8;63;;0;0;0;
83334;10/05/2018;1200;22.6;18;61;;14;2;4;
83334;10/05/2018;1800;27.2;18.8;43;;14;3;5;
83334;11/05/2018;0000;20;16.4;68;;0;0;0;
83334;11/05/2018;1200;22.2;17.6;61;;14;2;0;
83334;11/05/2018;1800;27.8;18.8;40;;14;2;5;
83334;12/05/2018;0000;21.4;17.2;64;;14;2;0;
83334;12/05/2018;1200;25.4;19;53;;14;2;2;
83334;12/05/2018;1800;29.6;17;24;;14;2;4;
83334;13/05/2018;0000;21.4;15;48;;0;0;0;
83334;13/05/2018;1200;23.2;17;51;;14;2;7;
83334;13/05/2018;1800;30.2;19.2;32;;5;2;6;
83334;14/05/2018;0000;22;18.4;70;;0;0;4;
83334;14/05/2018;1200;24.2;18.6;56;;14;2;5;
83334;14/05/2018;1800;27.8;19.8;46;;14;2;7;
83334;15/05/2018;0000;21.8;18.2;69;;0;0;4;
83334;15/05/2018;1200;23.4;19;65;;9;3;4;
83334;15/05/2018;1800;29.2;19.8;40;;14;2;5;
83334;16/05/2018;0000;21.6;17.4;65;;0;0;0;
83334;16/05/2018;1200;23.6;19;63;;14;2;2;
83334;16/05/2018;1800;28.6;19;38;;14;1;6;
83334;17/05/2018;0000;22.4;18.4;67;;14;1;4;
83334;17/05/2018;1200;25.2;19.4;56;;14;1;0;
83334;17/05/2018;1800;29.8;20;38;;9;2;7;
83334;18/05/2018;0000;22.8;18.4;64;;0;0;4;
83334;18/05/2018;1200;25;20;63;;9;2;4;
83334;18/05/2018;1800;28.6;20.6;47;;14;1;7;
83334;19/05/2018;0000;23.4;19.2;67;;14;1;5;
83334;19/05/2018;1200;26;19.6;54;;36;2;5;
83334;19/05/2018;1800;31.4;21.4;39;;36;2;5;
83334;20/05/2018;0000;24.6;19.2;58;;27;1;6;
83334;20/05/2018;1200;23;20;76;;0;0;7;
83334;20/05/2018;1800;28.6;21.6;53;;18;1;8;
83334;21/05/2018;0000;19.6;17.4;80;;14;1;8;
83334;21/05/2018;1200;20.4;14.4;50;;14;2;7;
